session;method;gender;emotion;n_annotators;agreement;path
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M033.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F000.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F001.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F003.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F009.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F011.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F015.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F021.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F022.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F037.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F041.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M002.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M006.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M007.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M016.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M017.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M018.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M019.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M020.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M026.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M028.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M033.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M035.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M036.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M037.wav
5;impro;M;exc;3;2;Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M045.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F005.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F006.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F007.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F025.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F030.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M000.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M001.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M005.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M007.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M011.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M013.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M014.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M015.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M016.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M017.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M018.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M019.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M020.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M021.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M022.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M024.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M025.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M026.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M027.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M028.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M029.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M031.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M032.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M033.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M000.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M001.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M002.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M003.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M005.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M017.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M018.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M019.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M020.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M021.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M033.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M000.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M001.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M002.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M003.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M009.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M010.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M011.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M012.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M014.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M023.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M024.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M000.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M001.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M018.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M019.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M020.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F013.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F015.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M001.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M010.wav
5;script;M;exc;3;2;Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M041.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M010.wav
5;script;F;exc;3;2;Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M039.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F001.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F003.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F004.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F005.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F006.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F007.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F009.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F015.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F018.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F022.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F026.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M000.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M001.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M007.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M008.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M010.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M024.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F003.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F010.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F016.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M000.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M001.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M015.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M017.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F003.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F015.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F024.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F025.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M005.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M007.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M008.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M010.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M011.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M012.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M016.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M019.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M020.wav
1;impro;M;exc;4;3;Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M022.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav
1;impro;F;exc;4;3;Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F000.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F003.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F008.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F010.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F011.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F012.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F013.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F020.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F021.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F029.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F037.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F003.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F005.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F007.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F008.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F011.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F026.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F014.wav
2;impro;F;exc;4;3;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F021.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F000.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F004.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F005.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F017.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F020.wav
2;impro;M;exc;4;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F023.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F005.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F011.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M000.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M001.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M005.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M006.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M010.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M021.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F001.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F023.wav
3;impro;M;exc;4;3;Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M001.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F007.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F008.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F009.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F011.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F014.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F021.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F022.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F026.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F028.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F029.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M014.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M029.wav
3;impro;F;exc;4;3;Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M032.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M011.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M013.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M015.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M017.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M025.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M026.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M031.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M032.wav
5;impro;F;exc;4;3;Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M033.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M002.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M000.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M001.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M002.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M005.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M014.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M016.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M046.wav
1;script;M;exc;3;3;Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M016.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M005.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M006.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M007.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M008.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M011.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M003.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M004.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M005.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M013.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M015.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M023.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M024.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M025.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M026.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M028.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M035.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M036.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M037.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M038.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M039.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M040.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M041.wav
2;script;M;exc;3;3;Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M042.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M002.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M006.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M007.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M029.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M031.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M000.wav
2;impro;F;exc;3;3;Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M024.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M000.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M001.wav
2;impro;M;exc;3;3;Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M005.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M000.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M001.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M004.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M015.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M016.wav
2;script;F;exc;3;3;Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M042.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M000.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M001.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M002.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M003.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M004.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M005.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M006.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M009.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M011.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M013.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M014.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M015.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav
3;script;F;exc;3;3;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M042.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M003.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M004.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M005.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M023.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M026.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M027.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M034.wav
3;script;M;exc;3;3;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M035.wav
