session;method;gender;emotion;n_annotators;agreement;path
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M019.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M020.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M022.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M023.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M044.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M035.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F000.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F003.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F004.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F006.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F012.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F016.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F017.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F036.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M000.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M009.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M010.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M019.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M020.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M021.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M001.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M003.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M026.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M001.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M004.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M005.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M008.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M001.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M003.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M006.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M007.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M008.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M009.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M014.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M017.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M020.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M021.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M022.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_F005.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_F016.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M017.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F000.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M001.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M005.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M008.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M016.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M042.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M043.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M001.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F001.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav
3;script;F;neu;3;2;Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav
3;script;M;neu;3;2;Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M043.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M004.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M006.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M007.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M012.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F019.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F033.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M018.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M026.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M032.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M040.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M041.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F001.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F007.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M000.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M005.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M006.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_M007.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F020.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F027.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F028.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_F030.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M001.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M004.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M005.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M008.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M010.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M011.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M012.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M017.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M024.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M025.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M026.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M027.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M028.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F001.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F002.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F004.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F005.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F006.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F008.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F009.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M001.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M012.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M000.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M010.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M024.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F000.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F001.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F002.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F003.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F006.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F007.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F010.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F013.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F017.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F019.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F020.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F037.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F013.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M003.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M010.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M033.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F009.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F043.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M009.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F018.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F025.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M000.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M016.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M017.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F023.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F026.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F036.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F037.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M025.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M026.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M029.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M030.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M032.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M035.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M036.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M037.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M040.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M041.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M042.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M043.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F002.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F006.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F007.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F011.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F012.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F013.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F015.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F016.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F017.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M004.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M020.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M021.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M022.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M008.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M014.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F000.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M005.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M009.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M012.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M014.wav
4;script;M;neu;3;2;Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M015.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M000.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M009.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M013.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M016.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M017.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M018.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M019.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M020.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M021.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M022.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M023.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M026.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M031.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M032.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M033.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M035.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M044.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M051.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M057.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M058.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M063.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M064.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M066.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M067.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M071.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M072.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M076.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M077.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M079.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M080.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M082.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F012.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F017.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M009.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M017.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M027.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M028.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M029.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M030.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M031.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M000.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M001.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M004.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M008.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F000.wav
4;script;F;neu;3;2;Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M010.wav
4;impro;M;neu;3;2;Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M031.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M001.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M018.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M019.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M020.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M021.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M027.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M028.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M029.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M030.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M031.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M032.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M033.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M034.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M035.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M047.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F000.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M001.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M002.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M006.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M007.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M008.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M009.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M013.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M015.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M016.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M020.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M021.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M022.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M023.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M026.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M028.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M030.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M031.wav
4;impro;F;neu;3;2;Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M033.wav
